MovielID,Name,Gnere,Introduction,Director,Writers,Stars
3068,Hands on the Verdict: The 1992 Los Angeles Uprising             ,Documentary,"This compilation looks at the South Central L.A. community since Watts, the persistence of police brutality, the meanings of ""riot,"" and the aftermath of the rebellion.",,,
3069,The Effect of Gamma Rays on Man-in-the-Moon Marigolds (1972) ,Drama,"From the Pullizer Prize winning play by Paul Zindel, this is the story of Beatrice Hunsdorfer and her daughters, Ruth and Matilda. A middle-aged widowed eccentric, Beatrice is looking for 
                    ",Paul Newman,Paul Zindel|Alvin Sargent,Joanne Woodward|Nell Potts|Roberta Wallach
3070,The Adventures of Buckaroo Banzai Across the 8th Dimension (1984) ,Adventure|Comedy|Romance,"Adventurer, brain surgeon, rock musician Buckaroo Banzai and his crime-fighting team, the Hong Kong Cavaliers, must stop evil alien invaders from the eighth dimension who are planning to conquer Earth.",W.D. Richter,Earl Mac Rauch,Peter Weller|John Lithgow|Ellen Barkin
3071,Stand and Deliver (1988) ,Biography|Drama,"The story of Jaime Escalante, a high school teacher who successfully inspired his dropout-prone students to learn calculus.",Ramón Menéndez,Ramón Menéndez|Tom Musca,Edward James Olmos|Estelle Harris|Mark Phelan
3072,Moonstruck (1987) ,Comedy|Drama|Romance,"Loretta Castorini, a bookkeeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.",Norman Jewison,John Patrick Shanley,Cher|Nicolas Cage|Olympia Dukakis
3073,The Sandpiper (1965) ,Drama,"A free-spirited single mother forms a connection with the wedded headmaster of an Episcopalian boarding school in Monterey, California.",Vincente Minnelli,Martin Ransohoff|Irene Kamp,Elizabeth Taylor|Richard Burton|Eva Marie Saint
3074,Jeremiah Johnson (1972) ,Adventure|Drama|Western,A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by the Crow tribe and proves to be a match for their warriors in single combat on the early frontier.,Sydney Pollack,Vardis Fisher|Raymond W. Thorp,Robert Redford|Will Geer|Delle Bolton
3075,Repulsion (1965) ,Drama|Horror|Thriller,A sex-repulsed woman who disapproves of her sister's boyfriend sinks into depression and has horrific visions of rape and violence.,Roman Polanski,Roman Polanski|Gérard Brach,Catherine Deneuve|Ian Hendry|John Fraser
3076,Irma la Douce (1963) ,Comedy|Romance,"In Paris, a former policeman falls in love with a prostitute, and tries to get her out of that life by paying for all of her time.",Billy Wilder,Alexandre Breffort|Billy Wilder,Jack Lemmon|Shirley MacLaine|Lou Jacobi
3077,42 Up (1998) ,Documentary|Biography,Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last seven years.,Michael Apted,,Bruce Balden|Jacqueline Bassett|Symon Basterfield
3078,Liberty Heights (1999) ,Comedy|Drama|Music,"Baltimore, Fall 1954: Schools implement the new integration law. Ben finds the ""colored"" girl in his class cute - upsetting his Jewish mom and granny. Ben talks to her while his brother looks for his WASP dream girl.",Barry Levinson,Barry Levinson,Adrien Brody|Bebe Neuwirth|Joe Mantegna
3079,Mansfield Park (1999) ,Comedy|Drama|Romance,"Fanny, born into a poor family, is sent away to live with wealthy uncle Sir Thomas, his wife and their four children, where she'll be brought up for a proper introduction to society.",Patricia Rozema,Jane Austen|Patricia Rozema,Frances O'Connor|Jonny Lee Miller|Alessandro Nivola
3080,Zbogum na dvaesetiot vek (1998) ,Adventure|Comedy|Fantasy,"In the year 2019, after global destruction and descent into savagery, the immortal Kuzman discovers his destiny. As he enters the whirling circles of time, he discovers the blasphemy of our century, and how it is to close its circle.",Darko Mitrevski|Aleksandar Popovski,Darko Mitrevski|Aleksandar Popovski,Lazar Ristovski|Nikola Ristanovski|Vlado Jovanovski
3081,Sleepy Hollow (1999) ,Fantasy|Horror|Mystery,"Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people, with the culprit being the legendary apparition, The Headless Horseman.",Tim Burton,Washington Irving|Kevin Yagher,Johnny Depp|Christina Ricci|Miranda Richardson
3082,The World Is Not Enough: The Boat Chase (2006) ,Documentary|Short|Action,Add a Plot »,,,Michael Apted|Desmond Llewelyn
3083,Todo sobre mi madre (1999) ,Drama,"Young Esteban wants to become a writer and also to discover the identity of his second mother, a trans woman, carefully concealed by his mother Manuela.",Pedro Almodóvar,Pedro Almodóvar,Cecilia Roth|Marisa Paredes|Candela Peña
3084,Home Page (1998) ,Documentary,"The career of an Internet pioneer, Justin Hall, who was one of the first bloggers, is profiled.",Doug Block,Doug Block|Deborah Rosenberg,Joey Anuff|Justin Hall|Jaime Levy
3085,La morte vivante (1982) ,Horror,"A toxic spill revives a beautiful, dead heiress who, with the help of her childhood friend, must quench her insatiable thirst for blood.",Jean Rollin,Gregory K. Heller|Jacques Ralf,Marina Pierro|Françoise Blanchard|Mike Marshall
3086,Babes in Toyland (1934) ,Comedy|Family|Fantasy,"Opposing the evil Barnaby, Ollie Dee and Stanley Dum try and fail to pay-off Mother Peep's mortgage and mislead his attempts to marry Little Bo. Enraged, Barnaby's Bogeymen are set on Toyland.",Gus Meins|Charley Rogers,Frank Butler|Nick Grinde,Stan Laurel|Oliver Hardy|Virginia Karns
3087,Scrooged (1988) ,Comedy|Drama|Fantasy,"A selfish, cynical television executive is haunted by three spirits bearing lessons on Christmas Eve.",Richard Donner,Mitch Glazer|Michael O'Donoghue,Bill Murray|Karen Allen|John Forsythe
3088,Harvey (1950) ,Comedy|Drama|Fantasy,"Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows.",Henry Koster,Mary Chase|Mary Chase,James Stewart|Wallace Ford|William H. Lynn
3089,Ladri di biciclette (1948) ,Drama,"In post-war Italy, a working-class man's bicycle is stolen. He and his son set out to find it.",Vittorio De Sica,Cesare Zavattini|Luigi Bartolini,Lamberto Maggiorani|Enzo Staiola|Lianella Carell
3090,Matewan (1987) ,Drama|History,A labor union organizer comes to an embattled mining community brutally and violently dominated and harassed by the mining company.,John Sayles,John Sayles,Chris Cooper|James Earl Jones|Mary McDonnell
3091,Kagemusha (1980) ,Drama|History|War,A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.,Akira Kurosawa,Masato Ide|Akira Kurosawa,Tatsuya Nakadai|Tsutomu Yamazaki|Ken'ichi Hagiwara
3092,Chûshingura (1962) ,Action|Drama|History,"After their lord is tricked into committing ritual suicide, forty-seven samurai warriors await the chance to avenge their master and reclaim their honor.",Hiroshi Inagaki,Toshio Yasumi,Yûzô Kayama|Chûsha Ichikawa|Tatsuya Mihashi
3093,McCabe & Mrs. Miller (1971) ,Drama|Western,"A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.",Robert Altman,Edmund Naughton|Robert Altman,Warren Beatty|Julie Christie|Rene Auberjonois
3094,Maurice (1987) ,Drama|Romance,"After his lover rejects him, a young man trapped by the oppressiveness of Edwardian society tries to come to terms with and accept his sexuality.",James Ivory,E.M. Forster|Kit Hesketh-Harvey,James Wilby|Rupert Graves|Hugh Grant
3095,The Grapes of Wrath Two in 3D (2011) ,Short|Comedy|Drama,Tom Joad (a paranoid schizophrenic) returns to Oklahoma to find and kill the bankers that took his family's land.,Tony Corella,Tony Corella,Brian Brinkerhoff|Charlie Corella|Nolan Dunbar
3096,My Man Godfrey (1957) ,Comedy,"The spoiled daughter of a rich American family hires as butler an Austrian vagrant she finds on a pier, without knowing that he illegally jumped ship.",Henry Koster,Eric Hatch|Peter Berneis,June Allyson|David Niven|Jessie Royce Landis
3097,The Shop Around the Corner (1940) ,Comedy|Drama|Romance,"Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal.",Ernst Lubitsch,Samson Raphaelson|Miklós László,Margaret Sullavan|James Stewart|Frank Morgan
3098,The Natural (1984) ,Drama|Sport,A middle-aged unknown comes seemingly out of nowhere to become a legendary baseball player with almost supernatural talent.,Barry Levinson,Bernard Malamud|Roger Towne,Robert Redford|Robert Duvall|Glenn Close
3099,Shampoo (1975) ,Comedy|Drama,"On Election Day, 1968, a hairdresser and ladies' man is too busy cutting hair and dealing with his various girlfriends and his mistress, whose husband he meets and finds out is having an affair with his ex-girlfriend.",Hal Ashby,Robert Towne|Warren Beatty,Warren Beatty|Julie Christie|Goldie Hawn
3100,A River Runs Through It (1992) ,Drama,"The story about two sons of a stern minister -- one reserved, one rebellious -- growing up in rural Montana while devoted to fly fishing.",Robert Redford,Norman Maclean|Richard Friedenberg,Craig Sheffer|Brad Pitt|Tom Skerritt
3101,Fatal Attraction (1987) ,Drama|Thriller,A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,Adrian Lyne,James Dearden|James Dearden,Michael Douglas|Glenn Close|Anne Archer
3102,Jagged Edge (1985) ,Drama|Mystery|Thriller,A wealthy woman is murdered in her beach house. The husband is allegedly knocked out first. He inherits all. He has a female ex criminal prosecutor represent him in court.,Richard Marquand,Joe Eszterhas,Jeff Bridges|Glenn Close|Peter Coyote
3103,Stanley             ,Animation|Comedy|Family,"Stanley is an imaginative and creative little boy who loves to make simple drawings of his favorite animals. His parents and his older brother can't see or hear the conversations he has 
                    ",David Campbell|Jim Jinkins,,Charles Shaughnessy|Jessica D. Stone|Hynden Walch
3104,Midnight Run (1988) ,Action|Comedy|Crime,"An accountant is chased by bounty hunters, the F.B.I., and the Mafia after jumping bail.",Martin Brest,George Gallo,Robert De Niro|Charles Grodin|Yaphet Kotto
3105,Awakenings (1990) ,Biography|Drama,"The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.",Penny Marshall,Oliver Sacks|Steven Zaillian,Robert De Niro|Robin Williams|Julie Kavner
3106,Come See the Paradise (1990) ,Drama|Romance|War,The passionate romance between an Irish-American man and a Japanese-American woman is threatened when the Pearl Harbor attacks happen and the woman is forced into a prison camp because of her ethnicity.,Alan Parker,Alan Parker,Dennis Quaid|Tamlyn Tomita|Sab Shimono
3107,Backdraft (1991) ,Action|Crime|Drama,"Two Chicago firefighter brothers, who don't get along, have to work together while a dangerous arsonist is on the loose.",Ron Howard,Gregory Widen,Kurt Russell|William Baldwin|Robert De Niro
3108,The Fisher King - the wound that does not heal             ,Talk-Show,Add a Plot »,,,Melvyn Bragg|Carolyne Larrington|Stephen Thomas Knight
3109,Prime Minister Jacinda Ardern/Adam Driver/The 1975             ,Comedy|Talk-Show,New Zealand Week begins with Stephen visiting Prime Minister Jacinda Ardern; actor Adam Driver (Marriage Story (2019)). Also: The 1975 performs.,,Asher Perlman,Stephen Colbert|Jacinda Ardern|Adam Driver
3110,Country (1984) ,Drama,"Gilbert Ivy and his wife Jewell are farmers. They seem to be working against the odds, producing no financial surplus. Gilbert has lost hope of ever becoming prosperous, but his wife 
                    ",Richard Pearce,William D. Wittliff,Jessica Lange|Sam Shepard|Wilford Brimley
3111,Places in the Heart (1984) ,Drama,"In central Texas in the 1930s, a widow, with two small children, tries to run her small 40-acre farm with the help of two disparate people.",Robert Benton,Robert Benton,Sally Field|Lindsay Crouse|Ed Harris
3112,"'night, Mother (1986) ",Drama,A mother and daughter spend a night together after the daughter reveals that she will kill herself by the end of it.,Tom Moore,Marsha Norman|Marsha Norman,Sissy Spacek|Anne Bancroft|Ed Berke
3113,End of Days (1999) ,Action|Fantasy|Horror,"At the end of the century, Satan visits New York in search of a bride. It's up to an ex-cop who now runs an elite security outfit to stop him.",Peter Hyams,Andrew W. Marlowe,Arnold Schwarzenegger|Gabriel Byrne|Robin Tunney
3114,Toy Story 2 (1999) ,Animation|Adventure|Comedy,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",John Lasseter|Ash Brannon,John Lasseter|Pete Docter,Tom Hanks|Tim Allen|Joan Cusack
3115,Flawless (1999) ,Comedy|Crime|Drama,"An ultraconservative security guard suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons, with the drag queen next door.",Joel Schumacher,Joel Schumacher,Robert De Niro|Philip Seymour Hoffman|Barry Miller
3116,Miss Julie (1999) ,Drama,A footman seduces a count's daughter.,Mike Figgis,Helen Cooper|August Strindberg,Saffron Burrows|Peter Mullan|Maria Doyle Kennedy
3117,Ride with the Devil (1999) ,Drama|Romance|War,"During the American Civil War, two friends join the Bushwhackers, a militant group loyal to the Confederacy.",Ang Lee,Daniel Woodrell|James Schamus,Tobey Maguire|Skeet Ulrich|Jewel Kilcher
3118,Tumbleweeds (1999) ,Comedy|Drama,"A woman and her daughter have been constantly moving from town to town for years, but their newest home might be different from all the others.",Gavin O'Connor,Angela Shelton|Gavin O'Connor,Janet McTeer|Kimberly J. Brown|Jay O. Sanders
3119,Ecologia del delitto (1971) ,Horror|Mystery|Thriller,"The murder of a wealthy countess, which was erroneously deemed suicide, triggers a chain reaction of brutal killings in the surrounding bay area, as several unscrupulous characters try to take over her large estate.",Mario Bava,Mario Bava|Giuseppe Zaccariello,Claudine Auger|Luigi Pistilli|Claudio Camaso
