MovielID,Name,Gnere,Introduction,Director,Writers,Stars
1416,No Escape (1994) ,Action|Drama|Sci-Fi,A soldier convicted for murdering his commanding officer is dumped and left to die on a prison island inhabited by two camps of convicts.,Martin Campbell,Richard Herley|Michael Gaylin,Ray Liotta|Lance Henriksen|Stuart Wilson
1417,The Turning (1992) ,Drama,A white supremacist returns to his hometown for the first time in years to try and save his parents' relationship.,L.A. Puopolo,L.A. Puopolo|Chris Ceraso,Karen Allen|Raymond J. Barry|Michael Dolan
1418,True Romance/The Ballad of Little Jo/Kalifornia/The Joy Luck Club/The Real McCoy             ,Talk-Show,"Gene Siskel and Roger Ebert review True Romance (1993), The Ballad of Little Jo (1993), Kalifornia (1993), The Joy Luck Club (1993) and The Real McCoy (1993). Siskel recommends two videos.",Don DuPree,,Gene Siskel|Roger Ebert
1419,Highlander 3: The Sorcerer (1994)             ,Talk-Show,,,,
1420,Gilligan's Island             ,Comedy|Family,Seven men and women are stranded on an uncharted island following a torrential storm.,Sherwood Schwartz,,Bob Denver|Alan Hale Jr.|Jim Backus
1421,Mi vida loca (1993) ,Crime|Drama,"Mousie and Sad Girl are childhood best friends in a contemporary Los Angeles poor Hispanic neighborhood. But when Sad Girl becomes pregnant by Mousie's boyfriend, a drug dealer named …",Allison Anders,Allison Anders,Angel Aviles|Seidy Lopez|Jacob Vargas
1422,Suture (1993) ,Drama|Thriller,"After his brother tries to kill him, a man survives only to find himself in another man's body.",Scott McGehee|David Siegel,Scott McGehee|David Siegel,Dennis Haysbert|Mel Harris|Sab Shimono
1423,Dread the Walking Dead             ,Drama|Horror|Sci-Fi,A woman and her daughter struggle to cross Europe in a desperate attempt to survive the undead apocalypse.,,,Stephen Lancaster|Dick Miller|Alisha Parker
1424,I Like It Like That (1994) ,Comedy|Drama|Romance,"Lisette and husband Chino face marital difficulties. She is fed up with the kids, while he has job troubles. His mother Rosaria hates Lisette and the neighborhood tramp has designs on Chino…",Darnell Martin,Darnell Martin,Luna Lauren Velez|Jon Seda|Tomas Melly
1425,I'll Do Anything (1994) ,Comedy|Drama,"An aspiring actor has his life turned upside down when his ex-wife dumps off their bossy, wild daughter into his custody.",James L. Brooks,James L. Brooks,Nick Nolte|Albert Brooks|Whittni Wright
1426,Grace of My Heart (1996) ,Comedy|Drama|Music,"Edna wins a recording contract singing her own song at a competition in 1958. After trying to make it as a singer/songwriter for 11 months in NYC, she has success writing songs for others at the Brill Building.",Allison Anders,Allison Anders,Illeana Douglas|John Turturro|Sissy Boyd
1427,Drunks (1995) ,Drama,The lives of Jim and other alcoholics in and outside an AA meeting.,Peter Cohn,Gary Lennon|Gary Lennon,Richard Lewis|Liza Harris|Liam Ahern
1428,Dante's Peak/SubUrbia/The Beautician and the Beast/Rosewood/The Whole Wide World             ,Talk-Show,,,,Roger Ebert|Gene Siskel
1429,Sliding Doors (1998) ,Comedy|Drama|Fantasy,"A London woman's love life and career both hinge, unknown to her, on whether or not she catches a train. We see it both ways, in parallel.",Peter Howitt,Peter Howitt,Gwyneth Paltrow|John Hannah|John Lynch
1430,Ill Gotten Gains (1997) ,Drama|History,"WEST AFRICA 1869 - Slave trade is illegal. There is a revolt on a slave ship - twenty four men fight for their lives. Out-gunned, the revolt fails but a second uprising is planned.",Joel B. Marsden,Joel B. Marsden|Joel B. Marsden,Djimon Hounsou|Akosua Busia|De'aundre Bonds
1431,Legal Deceit (1997) ,Thriller,Sydney Banks learns the hard way that being driven and educated is not the path to success. With the help of Todd Hunter her career takes off. Sydney gets pulled into corporate blackmail …,Monika Harris,Monika Harris,Lela Rochon|Jeffrey Dean Morgan|Phil Morris
1432,Mighty Joe Young (1998) ,Action|Adventure|Family,"A legendary fifteen-foot tall mountain gorilla named Joe is taken to an animal sanctuary in California by zoologist Gregg O'Hara (Bill Paxton) and Jill Young (Charlize Theron), with whom he grew up. Poacher Strasser (Rade Serbedzija) returns from the past to seek vengeance on Joe.",Ron Underwood,Merian C. Cooper|Ruth Rose,Bill Paxton|Charlize Theron|Rade Serbedzija
1433,Men of Means (1998) ,Action|Drama,"In a world where two men in close proximity will eventually draw guns, Rico ""BULLET"" Burke finds himself at a crossroads. Having long ago ruined his brilliant collegiate football career …",George Mendeluk,Shane Perez,Michael Par茅|Kaela Dobkin|Raymond Serra
1434,Shooting Fish (1997) ,Comedy|Crime|Romance,Two con artists' plan to steal enough for a house are twisted when a pretty girl enters the picture.,Stefan Schwartz,Stefan Schwartz|Richard Holmes,Dan Futterman|Stuart Townsend|Kate Beckinsale
1435,Steal Big Steal Little (1995) ,Comedy,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So…",Andrew Davis,Andrew Davis|Teresa Tucker-Davies,Andy Garcia|Alan Arkin|Rachel Ticotin
1436,Mr. Jones (1993) ,Drama|Romance,"After being arrested during a manic episode, a man who suffers from bipolar disorder is treated by a psychiatrist who begins to develop romantic feelings towards him.",Mike Figgis,Eric Roth|Eric Roth,Richard Gere|Lena Olin|Anne Bancroft
1437,House Party 3 (1994) ,Comedy|Music|Romance,"Kid, after a lifetime 'playing the field', is about to get married. 'Play' plans to throw the best bachelor party ever - until 'Kid's' three wise-crackin' nephews come to town, intent on showing them what parties are all about.",Eric Meza,Reginald Hudlin|David Toney,Christopher Reid|Christopher Martin|David Edwards
1438,Panther (1995) ,Drama,A dramatized account of the story of The Black Panther Party of Self-Defense.,Mario Van Peebles,Melvin Van Peebles|Melvin Van Peebles,Kadeem Hardison|Bokeem Woodbine|Joe Don Baker
1439,Jason's Lyric (1994) ,Crime|Drama|Romance,"Two brothers, survivors of family tragedy, take different life paths: one falls for a high-spirited waitress and dreams of success, the other follows a life of petty crime. Their lives reconnect in shattering fashion.",Doug McHenry,Bobby Smith Jr.,Allen Payne|Jada Pinkett Smith|Bokeem Woodbine
1440,Above the Rim (1994) ,Crime|Drama|Sport,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",Jeff Pollack,Jeff Pollack|Benny Medina,Duane Martin|Tupac Shakur|Leon
1441,Moonlight and Valentino (1995) ,Comedy|Drama|Romance,A young widow still grieving over the death of her husband finds herself being comforted by a local housepainter.,David Anspaugh,Ellen Simon|Ellen Simon,Elizabeth Perkins|Whoopi Goldberg|Kathleen Turner
1442,The Scarlet Letter - Thug Notes Summary and Analysis             ,Comedy,,Jared Bauer,Jared Bauer,Greg Edwards
1443,8 Seconds (1994) ,Biography|Drama|Sport,"This movie chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",John G. Avildsen,Monte Merrick,Luke Perry|Stephen Baldwin|James Rebhorn
1444,That Darn Cat! (1965) ,Comedy|Crime|Family,"After a kidnapped bank teller uses a neighbor's wandering cat to send an S.O.S., the F.B.I. assigns a cat-allergic Agent to the case.",Robert Stevenson,Gordon Gordon|Mildred Gordon,Hayley Mills|Dean Jones|Dorothy Provine
1445,Ladybird Ladybird (1994) ,Drama,This Ken Loach docu-drama relates the story of a British woman's fight with Social Services over the care of her children. Maggie has a history of bouncing from one abusive relationship to …,Ken Loach,Rona Munro,Crissy Rock|Vladimir Vega|Sandie Lavelle
1446,Bye Bye Love (1995) ,Comedy,"A story about the family breakup of three divorced men. The film presented their perspective and it reveals their relationship with their children, ex-wives, girl friends, male friendships, and their identities as divorced men.",Sam Weisman,Gary David Goldberg|Brad Hall,Matthew Modine|Randy Quaid|Paul Reiser
1447,Century (1993) ,Drama|Romance,"Paul Reisner, a young doctor, becomes a researcher in a prestigious medical institute. He feels he has a chance to be part of a movement of unending progress in science and civilization. ... ",Stephen Poliakoff,Stephen Poliakoff,Charles Dance|Clive Owen|Miranda Richardson
1448,Ma saison pr茅f茅r茅e (1993) ,Drama|Romance,"Old woman Berthe leaves her house to live in her daugter Emilie's one. Emilie and her brother Antoine have fallen out three years ago and have not seen each other since, but Emilie invites ...  ",Andr茅 T茅chin茅,Pascal Bonitzer|Andr茅 T茅chin茅,Catherine Deneuve|Daniel Auteuil|Marthe Villalonga
1449,Pather Panchali (1955) ,Drama,"Impoverished priest Harihar Ray, dreaming of a better life for himself and his family, leaves his rural Bengal village in search of work.",Satyajit Ray,Bibhutibhushan Bandyopadhyay|Satyajit Ray,Kanu Bannerjee|Karuna Bannerjee|Subir Banerjee
1450,Golden Earrings (1947) ,Adventure|Romance|War,"On the eve of WW2, a British spy goes to Germany to obtain a secret poison-gas formula from a scientist but things go awry and he is saved by a beautiful nomadic gypsy woman.",Mitchell Leisen,Abraham Polonsky|Frank Butler,Ray Milland|Marlene Dietrich|Murvyn Vye
1451,Foreign Correspondent (1940) ,Action|Romance|Thriller,"On the eve of World War II, a young American reporter tries to expose enemy agents in London.",Alfred Hitchcock,Charles Bennett|Joan Harrison,Joel McCrea|Laraine Day|Herbert Marshall
1452,Lady of Burlesque (1943) ,Comedy|Music|Mystery,"After one member of their group is murdered, the performers at a burlesque house must work together to find out who the killer is before they strike again.",William A. Wellman,Gypsy Rose Lee|James Gunn,Barbara Stanwyck|Michael O'Shea|J. Edward Bromberg
1453,Angel on My Shoulder (1946) ,Adventure|Comedy|Fantasy,The Devil arranges for a deceased gangster to return to Earth as a well-respected judge to make up for his previous life.,Archie Mayo,Harry Segall|Harry Segall,Paul Muni|Anne Baxter|Claude Rains
1454,Angel and the Badman (1947) ,Romance|Western,"Quirt Evans, an all round bad guy, is nursed back to health and sought after by Penelope Worth, a Quaker girl. He eventually finds himself having to choose between his world and the world Penelope lives in.",James Edward Grant,James Edward Grant,John Wayne|Gail Russell|Harry Carey
1455,The Outlaw (1943) ,Comedy|Drama|Romance,"Western legends Pat Garrett, Doc Holliday and Billy the Kid are played against each other over the law and the attentions of vivacious country vixen Rio McDonald.",Howard Hughes|Howard Hawks,Jules Furthman,Jack Buetel|Thomas Mitchell|Jane Russell
1456,Beat the Devil (1953) ,Action|Adventure|Comedy,"On their way to Africa are a group of rogues who hope to get rich there, and a seemingly innocent British couple. They meet and things happen...",John Huston,Claud Cockburn|Truman Capote,Humphrey Bogart|Jennifer Jones|Gina Lollobrigida
1457,Love Is All There Is (1996) ,Comedy|Romance,Romeo & Juliet gets transplanted to the Bronx.,Joseph Bologna|Ren茅e Taylor,Gabriel Bologna|Joseph Bologna,Lainie Kazan|Paul Sorvino|Barbara Carrera
1458,A Damsel in Distress (1937) ,Comedy|Music|Romance,"Lady Alyce Marshmorton must marry soon, and the staff of Tottney Castle have laid bets on who she'll choose, with young Albert wagering on ""Mr. X"". After Alyce goes to London to meet a beau...    ",George Stevens,P.G. Wodehouse|Ian Hay,Fred Astaire|George Burns|Gracie Allen
1459,Madame Butterfly (1995) ,Drama|Music,The story of a young geisha who falls madly in love with an american captain that travels all around the world collecting hearts.,Fr茅d茅ric Mitterrand,Giuseppe Giacosa|Luigi Illica,Ying Huang|Richard Troxell|Ning Liang
1460,Sleepover (1995) ,Drama,"Critically acclaimed film from the heyday of American indies, Six teens steal the family car and go out for a night on the town. Jealousy, lust and power dynamics soon make it a night that they all will remember.",John F. Sullivan,John F. Sullivan,Michael Albanese|Evi Allen|Shannon Barry
1461,Here Comes Cookie (1935) ,Comedy|Music,"Alarmed that his younger daughter is about to marry a gold-digger, a millionaire turns over the fortune to her ditsy older sister for safe-keeping to his ultimate regret, protection.",Norman Z. McLeod,Don Hartman|Sam Mintz,George Burns|Gracie Allen|George Barbier
1462,Aladdin and the King of Thieves (1996) ,Animation|Adventure|Comedy,"The King of Thieves disrupts Aladdin and Jasmine's long-anticipated wedding, looking for an oracle that will lead him to an even bigger treasure. His true identity causes trouble for Aladdin.",Tad Stones,Mark McCorkle|Bob Schooley,Scott Weinger|Robin Williams|John Rhys-Davies
1463,The Butcher Boy (1997) ,Comedy|Drama,The antisocial son of an alcoholic father and a bipolar mother grows up in 1960s Ireland.,Neil Jordan,Pat McCabe|Neil Jordan,Stephen Rea|Fiona Shaw|Eamonn Owens
1464,The Stars Fell on Henrietta (1995) ,Drama,A story of desperate search for oil.,James Keach,Philip Railsback,Robert Duvall|Aidan Quinn|Frances Fisher
1465,Last Summer in the Hamptons (1995) ,Comedy|Drama,"This moving story was the swan song of actress Viveca Lindfors, who died unexpectedly soon after completing it. It's a fitting tribute, as the film explores the last performance in the ancestral home of a large family of actors.",Henry Jaglom,Henry Jaglom|Victoria Foyt,Victoria Foyt|Viveca Lindfors|Jon Robin Baitz
1466,Margaret's Museum (1995) ,Drama,"Margaret MacNiel, a girl living in a Cape Breton coal mining town, finds her life changing when she meets Neil Currie, a cheerful bagpipe-playing dishwasher. Unfortunately, neither of them are able to escape the industry around them.",Mort Ransen,Sheldon Currie|Gerald Wexler,Helena Bonham Carter|Kate Nelligan|Clive Russell
